static_val,154,154,154,154,154,154,154,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
dis_static,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
dynamic_val,5,5,5,6,5,6,6,6,5,5,5,6,6,5,6,6,5,6,5,6,6,5,6,6,5,6,5,6,6,5,6,6,6,6,6,5,6,6,6,5,6,6,6,6,5,5,6,6,5,6,6,6,6,6,5,6,5,6,6,6,6,6,5,5,5,5,6,5,5,6,6,5,6,6,5,6,7,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,5,6,5,5,6,6,6,6,6,5,5,6,5,5,5,5,6,6,5,6,6,5,4,5,6,5,6,5,5,6,5,6,6,6,6,5,5,6,5,5,5,6,6,5,5,6,6,5,5,5,6,6,6,6,5,6,6,6,5,5,6,5,5,5,6,6,6,5,5,5,6,6,6,5,6,6,6,5,5,6,5,5,6,7,6,5,5,6,6,6,6,6,5,6,6,5,5,5,6,6,5,5,6,6,6,5,5,6,6,6,5,5,5,5,6,5,5,5,6,6,6,6,6,6,5,6,5,6,6,6,6,6,5,7,7,6,6,6,6,5,5,6,5,5,5,5,6,5,6,5,6,5,5,5,6,6,5,5,5,6,6,5,6,6,6,6,5,5,5,5,6,6,5,6,6,5,5,6,6,6,6,6,7,5,5,6,6,5,6,6,5,5,6,5,6,6,5,5,5,5,6,6,6,5,5,5,5,5,6,6,5,6,6,6,6,6,5,5,6,6,5,5,5,5,5,5,5,6,6,5,6,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,5,5,6,5,6,5,5,5,6,6,5,6,6,5,5,6,6,5,5,5,6,5,5,6,5,5,5,5,5,5,5,5,6,6,5,5,6,6,5,6,7,5,5,5,5,5,5,5,5,5,6,7,5,5,6,5,6,6,5,6,6,5,5,6,6,5,5,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,5,6,6,5,5,6,6,5,5,5,6,6,5,6,5,5,5,6,5,6,5,5,5,6,6,5,5,6,6,5,6,6,5,5,5,5,6,6,5,5,6,5,6,6,5,6,6,6,5,6,5,6,5,5,6,6,5,4,5,4,7,10,5,17,12,58,58,22,12,8,12,12,6,5,6,5,5,5,6,5,6,5,5,5,5,5,5,6,5,5,5,6,5,5,6,6,6,5,5,6,6,6,5,6,5,5,6,83,5,6,6,6,6,6,6,6,6,5,6,5,5,5,5,6,5,5,6,5,5,6,5,5,5,5,5,5,6,5,5,5,5,6,6,5,5,5,5,5,5,5,6,4,6,6,5,6,6,6,5,5,6,6,5,5,6,6,5,5,5,5,6,6,5,5,6,6,5,5,6,6,6,5,5,5,5,6,6,5,5,5,5,5,5,5
dis_move,8,8,8,8,8,8,4,0,4,8,8,0,0,4,8,8,8,0,8,8,8,4,8,8,8,8,8,0,8,0,0,0,8,0,0,0,8,8,8,8,8,8,4,0,0,0,8,8,8,8,8,8,8,8,0,4,4,8,8,8,0,4,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,4,0,0,0,8,8,8,0,0,0,8,8,0,0,8,0,0,8,0,0,8,0,8,0,8,8,4,0,0,8,8,4,8,8,8,4,0,8,0,0,0,0,8,8,8,8,8,8,0,8,8,8,8,0,0,4,4,8,0,8,8,8,8,4,0,8,8,4,0,8,8,0,0,8,8,8,0,4,0,4,8,4,0,4,8,0,0,0,4,0,8,0,0,8,8,8,8,4,4,0,0,8,4,8,8,8,0,8,8,8,8,8,8,8,0,0,4,4,8,0,8,8,8,4,0,8,8,8,0,0,0,8,4,0,8,0,0,0,8,4,8,8,8,4,8,8,8,4,4,0,8,0,0,0,0,8,8,8,8,0,8,0,8,8,4,0,0,8,4,0,8,8,4,4,4,0,0,8,0,0,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,4,0,8,8,8,0,8,0,0,0,8,0,0,0,0,8,0,0,8,8,0,0,4,8,8,8,8,8,0,8,8,8,8,8,0,0,8,8,8,0,0,4,0,8,8,0,8,0,8,8,8,8,8,8,0,0,0,0,0,0,8,8,8,0,0,0,8,8,0,8,8,0,8,4,0,8,0,4,8,8,4,8,8,0,0,8,0,4,8,0,0,8,0,8,0,0,8,0,0,4,8,8,0,0,0,8,8,8,8,0,8,0,0,8,0,8,0,0,8,4,8,8,8,0,8,8,8,8,4,0,0,0,0,8,0,0,0,4,0,4,8,8,0,8,8,8,0,8,8,4,0,4,4,8,8,8,8,8,0,0,8,8,8,8,0,4,8,0,8,8,0,8,8,0,0,8,0,8,8,0,8,8,8,0,0,8,0,8,0,8,8,0,8,0,0,8,8,8,8,4,8,8,0,8,4,0,0,0,8,5,0,0,0,4,6,4,4,4,5,0,0,4,8,8,8,0,0,0,8,0,8,8,8,8,0,0,0,8,4,0,8,8,8,8,8,8,0,8,8,0,0,0,8,8,0,0,8,0,8,8,8,8,4,4,8,8,0,8,0,4,8,8,8,0,0,0,0,8,4,0,0,8,8,8,0,8,0,0,0,0,8,4,0,8,8,0,8,0,8,8,0,4,4,0,8,8,8,0,0,0,0,4,8,4,4,0,4,0,8,8,8,0,0,8,8,0,0,4,4,8,0,8,0,0,8,8,8,8,0,0,8,0,8
speed,12,12,12,12,12,12,13,10,13,12,12,10,10,13,12,12,12,10,12,12,12,13,12,12,12,12,12,10,12,10,10,10,12,10,10,10,12,12,12,12,12,12,13,10,10,10,12,12,12,12,12,12,12,12,10,13,13,12,12,12,10,12,12,12,10,12,12,12,12,12,12,12,12,12,12,12,10,12,12,12,12,12,13,10,10,10,12,12,12,10,10,10,12,12,10,10,12,10,10,12,10,10,12,10,12,10,12,12,13,10,10,12,12,12,12,12,12,13,10,12,10,10,10,10,12,12,12,12,12,12,10,12,12,12,12,10,10,12,13,12,10,12,12,12,12,13,10,12,12,12,10,12,12,10,10,12,12,12,10,13,10,13,12,13,10,13,12,10,10,10,13,10,12,10,10,12,12,12,12,12,12,10,10,12,13,12,12,12,10,12,12,12,12,12,12,12,10,10,12,12,12,10,12,12,12,13,10,12,12,12,10,10,10,12,12,10,12,10,10,10,12,12,12,12,12,13,12,12,12,13,13,10,12,10,10,10,10,12,12,12,12,10,12,10,12,12,13,10,10,12,13,10,12,12,13,12,12,10,10,12,10,10,12,12,0,12,12,12,12,12,10,12,12,12,12,12,12,12,10,12,12,12,10,12,10,10,12,10,10,10,10,12,10,10,12,12,10,10,13,12,12,12,12,12,10,12,12,12,12,12,10,10,12,12,12,10,10,13,10,12,12,10,12,10,12,12,12,12,12,12,10,10,10,10,10,10,12,12,12,10,10,10,12,12,10,12,12,10,12,13,10,12,10,13,12,12,13,12,12,10,10,12,10,12,12,10,10,12,10,12,10,10,12,10,10,13,12,12,10,10,10,12,12,12,12,10,12,10,10,12,10,12,10,10,12,12,12,12,12,10,12,12,12,12,13,10,10,10,10,12,10,10,10,13,10,13,12,12,10,12,12,12,10,12,12,12,10,12,12,12,12,12,12,12,10,10,12,12,12,12,10,13,12,10,12,12,10,12,12,10,10,12,10,12,12,10,12,12,12,10,10,12,10,12,10,12,12,10,12,10,10,12,12,12,12,13,12,12,10,12,13,10,10,10,12,13,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,10,10,12,10,12,12,12,12,10,10,10,12,12,10,12,12,12,12,12,12,10,12,12,10,10,10,12,12,10,10,12,8,10,12,12,12,12,13,13,12,12,10,12,10,13,12,12,12,10,10,10,10,12,12,10,10,12,12,12,10,12,10,10,10,10,12,13,10,12,12,10,12,10,12,12,10,12,12,10,12,12,12,10,10,10,10,13,12,12,12,10,12,10,12,12,12,10,10,12,12,10,10,12,12,12,10,12,10,10,12,12,12,12,10,10,12,10,12
