static_val,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,130,130,130,130,130,130,130,130,130,130,10,130,130,130,130,130,130,130,130,130,130,130,130,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,160,164,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,111,111,111,111,111,111,111,111,111,111,111,111,111
dis_static,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
dynamic_val,21,43,43,45,45,12,52,13,31,18,63,15,21,45,39,14,38,38,19,22,68,21,21,35,40,59,120,28,41,41,26,23,21,90,38,38,23,23,22,14,103,103,9,63,48,32,38,26,34,62,28,18,43,114,26,66,60,28,57,42,44,44,11,41,52,52,10,40,35,34,34,40,18,50,65,37,27,10,47,50,19,37,34,51,137,51,53,94,83,34,127,38,33,12,26,26,20,10,10,30,62,63,96,188,225,221,145,161,212,46,122,194,165,165,237,192,226,117,233,57,40,91,95,180,208,64,169,250,85,27,35,163,163,32,18,81,61,49,78,101,182,111,207,75,210,126,187,148,199,162,216,199,154,164,180,65,88,88,72,70,24,65,139,132,170,110,69,33,113,176,142,78,77,191,137,122,186,250,126,84,72,30,37,37,37,53,64,75,75,122,83,194,219,250,204,90,130,142,62,136,53,135,187,217,223,232,177,137,132,209,220,139,181,46,81,128,151,189,182,182,65,110,67,111,250,39,39,89,89,55,54,132,112,155,155,156,94,90,194,70,150,232,250,229,186,41,188,181,142,142,221,78,78,34,151,67,12,43,56,185,43,62,71,22,103,51,49,61,130,117,107,102,102,38,43,39,39,32,51,32,38,38,15,15,24,25,38,14,33,28,26,58,57,9,37,13,44,11,46,46,21,14,28,154,226,226,228,151,151,73,49,96,49,116,155,168,187,247,247,151,205,146,74,50,232,178,216,179,198,93,50,34,162,46,150,140,85,58,44,82,82,19,7,80,80,40,27,93,109,78,49,44,37,74,19,32,17,83,83,35,37,37,30,26,29,68,29,21,79,36,101,18,64,80,80,15,47,60,91,78,45,37,19,16,30,36,17,27,40,53,49,63,31,47,150,39,72,72,100,152,51,51,29,42,30,30,115,91,48,64,21,29,42,53,53,104,104,48,84,61,10,48,32,23,49,22,31,53,69,62,38,36,40,74,43,20,63,40,40,104,83,128,27,41,50,38,30,50,67,30,40,60,41,98,22,81,25,115,32,36,34,39,39,36,20,20,52,52,39,39,19,57,57,76,22,44,89,74,33,78,35,29,58,45,45,39,55,46,95,53,107,11,85,34,84,84,76,90,54,46,47,20,53,15,44,29,66,66,125,110,49,49,82,39,39,43,63,23,96,71,76,20,80,138,216,249,216,164,206,129,123,179,211,185,151,181,181,186,186,196,201,247,247,116,113,40,226,168,98,246,246,226,205,236,214,209,246,246,161,161,250,212,177,171,171,169,179,230,174,127,242,245,91,224,228,138,127,143,193,217,249,249,216,202,190,153,138,217,245,191,191,224,197,200,146,159,142,185,112,242,110,96,96,124,97,110,148,148,142,199,137,250,250,156,229,163,165,250,229,173,150,83
dis_move,0,2,2,2,2,2,0,2,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,2,0,0,0,2,2,2,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2,2,2,0,0,2,2,0,2,0,2,2,2,2,2,0,2,0,2,2,0,2,0,0,0,0,0,2,0,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,0,0,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,0,0,0,2,2,0,0,2,0,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,0,0,2,2,2,0,2,0,0,2,2,2,2,2,2,0,2,0,0,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,2,2,2,0,2,2,2,2,2,2,0,0,0,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,0,2,0,0,0,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
speed,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
