static_val,28,166,166,166,166,166,166,166,166,166,166,166,166,167,167,167,167,167,167,167,167,167,167,167,167,167,140,140,140,140,140,140,140,140,140,140,66,66,66,66,66,66,66,66,66,66,66,98,98,98,98,98,98,98,98,98,98,98,29,29,29,29,29,29,29,29,29,29,29,29,29,127,127,127,127,127,127,127,127,127,127,127,121,121,121,121,121,121,121,121,121,121,97,97,97,97,97,97,97,97,97,250,250,250,250,250,250,250,250,250,250,187,187,187,187,187,187,187,187,187,187,187,187,211,211,211,211,211,211,211,211,211,211,211,211,250,250,250,250,250,250,250,250,250,250,250,250,12,12,12,12,12,12,12,12,12,12,237,237,237,237,237,237,237,237,237,237,237,241,241,241,241,241,241,241,241,241,112,112,112,112,112,112,112,112,112,112,118,118,118,118,118,118,118,118,118,118,118,199,199,199,199,199,199,199,199,199,199,199,103,103,103,103,103,103,103,103,103,103,103,103,103,179,179,179,179,179,179,179,179,179,179,179,221,221,221,221,221,221,221,221,221,221,122,122,122,122,122,122,122,122,122,122,122,132,132,132,132,132,132,132,132,132,132,132,132,132,113,113,113,113,113,113,113,113,113,210,210,210,210,210,210,210,210,210,210,210,161,161,161,161,161,161,161,161,161,161,63,63,63,63,63,63,63,63,63,63,21,21,21,21,21,21,21,21,21,21,21,21,92,92,92,92,92,92,92,92,92,92,92,92,52,52,52,52,52,52,52,52,52,52,52,102,102,102,102,102,102,102,102,102,102,102,102,195,195,195,195,195,195,195,42,42,42,42,42,42,42,42,42,42,35,35,35,35,35,35,35,35,35,35,35,84,84,84,84,84,84,84,84,84,84,84,84,131,131,131,131,131,131,131,131,131,131,131,131,131,26,26,26,26,26,26,26,26,26,26,26,26,52,52,52,52,52,52,52,52,52,52,52,22,22,22,22,22,22,22,22,22,22,22,72,72,72,72,72,72,72,21,21,21,21,21,21,21,21,21,21,21,21,30,30,30,30,30,30,30,30,30,30,30,106,106,106,106,106,106,106,106,106,106,106,39,39,39,39,39,39,39,39,39,39,39,116,116,116,116,116,116,116,116,116,116,116,116,118,118,118,118,118,118,118,118,118,118,118,118,118,164,164,164,164,164,164,164,164,164,164,164,164,190,190,190,190,190,190,189,189,189,189,189,189,189,189,189,189,189,189,136,136,136,136,136,136,136,136,136,136,136,136,136,120,120,120,120,120,120,120,120,120,120,120,120,89,89,89,89,89,89,89,89,89,89,89,119,119,119,119,119,119,119,119,119,119,119,196,196,196,196,196,196,196,196,196,196,196,176,176,176,176,176,176,176,176,176,176,176,176,108,108,108,108,108,108,108
dis_static,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
dynamic_val,14,9,16,6,17,7,11,16,7,9,17,9,11,6,10,16,5,7,5,10,15,9,13,8,11,13,28,15,8,28,19,28,15,15,15,21,8,4,6,18,37,6,10,14,6,14,6,6,5,6,7,9,12,13,7,9,13,22,10,34,7,13,6,12,10,6,15,12,26,11,10,9,11,12,15,8,15,10,10,12,9,7,11,8,14,6,11,9,15,12,10,8,6,3,8,7,7,5,18,11,14,24,20,10,19,12,10,13,8,23,4,13,5,28,10,10,11,7,5,8,6,13,29,29,14,8,15,4,30,48,35,5,31,10,24,15,14,7,27,28,31,17,38,17,9,24,20,13,12,6,19,32,7,12,27,9,26,18,27,16,17,24,9,18,20,24,13,15,15,15,12,8,11,7,13,15,10,83,12,20,14,9,22,8,15,18,36,10,13,7,14,19,9,11,12,7,7,14,24,24,10,8,15,14,16,15,26,27,4,15,17,17,15,29,14,27,6,15,15,28,5,24,19,12,19,15,16,13,15,22,28,21,15,10,11,27,30,18,26,7,26,16,11,16,9,19,12,9,26,38,21,45,27,46,14,36,84,23,22,10,8,20,8,13,6,18,16,18,3,15,19,10,13,11,7,10,9,16,9,7,7,7,9,27,9,56,13,24,13,11,15,11,6,8,14,5,29,9,8,6,14,14,16,8,9,7,10,7,11,24,7,16,15,9,15,8,3,7,10,10,8,7,8,9,9,6,16,18,17,3,10,11,24,8,6,6,9,10,17,12,26,15,13,14,8,9,17,12,14,15,4,15,8,9,10,18,7,15,12,4,5,14,14,27,33,9,11,13,9,23,23,18,13,6,7,6,11,23,10,24,11,11,7,12,24,13,7,25,10,12,10,13,10,6,35,13,13,5,25,5,21,13,11,16,10,13,11,11,7,14,12,7,11,14,11,18,8,7,18,16,7,27,12,19,21,7,16,14,20,11,20,8,11,23,30,33,11,20,20,18,12,7,20,11,5,15,14,27,8,37,11,6,7,8,11,7,8,9,24,18,20,9,9,7,29,9,13,17,15,11,10,4,27,17,8,4,11,9,9,9,16,15,12,6,10,14,6,11,6,21,21,12,5,10,27,8,7,19,7,18,21,14,11,8,13,16,6,15,13,9,14,24,6,5,24,15,12,9,6,19,19,11,12,9,21,12,21,6,11,7,15,9,18,83,10,15,16,11,14,10,10,15,10,11,15,16,14,24,10,3,7,16,14,10,12,5,12,9,8,6,24,14,4,20,12,12,8,6,21,13,5,13,5,14,18,7,7,6,6,10,7,14,9,16,13,10,11,14,22,11,8,5,7,15,29,11,10,14,15,15,9,11,7,13,9,24,20,24,13,18,7,11,21,17,6,7,6,9,10,15,7,13,22,8,6
dis_move,3,0,7,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,0,0,3,3,3,3,3,0,3,3,3,3,6,3,5,6,0,3,3,3,3,0,5,7,0,3,3,3,3,0,3,0,5,4,4,5,4,4,3,5,6,6,8,8,8,6,4,4,0,4,3,3,3,0,3,3,0,4,3,0,4,0,4,4,3,3,3,3,3,3,3,3,4,4,3,5,3,5,4,3,0,3,3,3,4,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,6,3,3,4,4,4,5,5,4,5,0,4,4,5,4,6,4,4,0,3,3,3,3,3,0,3,3,0,3,3,0,0,3,3,3,3,0,0,3,3,5,3,0,3,3,3,3,0,5,0,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,0,3,3,0,0,3,3,0,0,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,4,0,3,3,0,0,3,3,3,3,3,3,3,0,3,3,3,3,0,3,0,3,3,6,4,4,3,0,3,3,3,4,3,3,3,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,6,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,6,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,4,6,3,3,3,3,3,0,3,3,0,6,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,0,3,0,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,0,4,4,3,3,3,3,3,3,6,0,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0
speed,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
