heart_rate
breath_rate
bodysign_val,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,84,84,84,84,84,81,81,81,81,81,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,169,169,169,169,169,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,87,87,87,87,87,81,81,81,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
distance
