heart_rate
breath_rate
bodysign_val,87,87,87,87,87,75,75,75,75,75,75,87,87,87,87,87,87,87,87,87,87,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,87,87,87,87,87,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,18,18,18,18,18,12,12,12,12,12,68,68,68,68,68,68,68,68,68,6,6,6,6,6,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,87,87,87,87,87,87,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,87,87,87,87,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,87,87,87,87,87,87,87,87,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,87,87,87,87,81,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,81,81,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,75,75,75,75,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,87,87,87,87,87,75,75,75,75,75,75,75,75,75,75,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,75,75,75,75,75,169,169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,87,87,87,87,87,81,81,81,87,87,87,87,87,87,75,75,75,75,75,87,87,87,87,87,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,87,87,87,87,87,87,75,75,75,75,87,87,87,87,87,87,87,87,87,75,75,75,75,75,75,75,75,75,75,75,75,75
distance
