static_val,77,77,77,77,77,77,77,77,77,80,80,80,80,80,80,80,80,80,80,80,80,77,77,77,77,77,77,77,77,77,77,77,77,77,76,76,76,76,76,76,76,76,76,76,76,76,76,87,87,87,87,87,87,87,87,87,87,80,80,80,80,80,80,80,80,80,80,80,75,75,75,75,75,75,75,75,75,75,75,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,83,83,83,83,83,83,83,83,83,83,82,82,82,82,82,82,82,82,82,82,82,82,81,81,81,81,81,81,81,81,81,81,81,76,76,76,76,76,76,76,76,76,76,76,76,76,87,87,87,87,87,87,87,87,87,87,87,87,86,86,86,86,86,86,86,86,86,86,86,83,83,83,83,83,83,83,83,83,83,84,84,84,84,84,84,84,84,84,87,87,87,87,87,87,87,87,87,87,87,87,81,81,81,81,81,81,81,81,81,81,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,86,86,86,81,81,81,81,81,81,81,81,81,81,81,81,81,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,85,85,85,88,88,88,88,88,88,88,88,88,88,88,88,88,77,77,77,77,77,77,77,77,77,77,77,77,77,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,82,82,82,82,82,82,82,84,84,84,84,84,84,84,84,84,84,84,84,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,82,82,82,82,82,82,82,82,82,87,87,87,87,87,87,87,87,87,87,87,87,87,81,81,81,81,81,81,81,81,81,81,81,87,87,87,87,87,87,87,87,87,87,87,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,79,79,79,79,79,79,79,79,79,79,79,79,87,87,87,87,87,87,87,87,87,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,86,88,88,88,88,88,88,88,88,88,88,88,88,84,84,84,84,84,84,84,84,84,84,84,84,82,82,82,82,82,82,82,82,82,82,82,82,96,96,96,96,96,96,96,96,96,96,96,82,82,82,82,82,82,82,82,82,82,82,81,81,81,81,81,81,81,81,81,90,90,90,90,90,90,90,90,90,90,80,80,80,80,80,80,80,80,80,80,80,80,80,90,90,90,90,90,90,90,90,90,90,80,80,80,80,80,80,80,80,80,80,78,78,78,78,78,78,78,78,78,78,78,78,91,91,91,91,91,91,91,91,91,91,91,91,81,81,81,81,81,81,81,81,81,81,81,81,81,80,80,80,80,80,80,80,80,80,80,80
time,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17
dis_static
time
dynamic_val,5,6,5,4,5,5,5,6,5,4,6,6,5,5,5,4,6,5,5,5,5,6,5,5,5,5,5,6,5,6,6,5,5,6,4,4,5,5,5,5,6,5,5,5,4,6,4,5,4,5,6,6,6,5,5,5,5,4,4,5,4,5,4,5,5,6,5,5,6,5,5,5,5,4,5,5,4,4,4,5,5,6,5,5,6,5,7,4,5,4,5,83,5,6,4,5,5,4,4,5,6,5,5,5,5,5,6,5,5,6,6,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,4,4,5,5,5,5,5,6,5,5,4,5,5,5,5,6,5,5,5,5,5,5,4,5,5,5,6,5,5,5,4,4,5,5,5,5,5,4,6,5,6,4,5,4,5,5,5,4,5,5,5,6,5,6,5,5,5,5,5,5,5,5,5,4,5,6,4,5,4,5,5,6,6,5,5,5,6,7,5,5,4,5,6,5,5,5,6,4,5,6,5,5,5,6,6,6,5,5,5,6,4,5,6,5,6,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,4,6,5,5,5,4,6,5,6,5,5,6,5,5,6,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,6,4,4,5,4,5,5,5,5,5,5,5,5,6,5,5,5,4,5,5,5,5,5,5,4,6,4,5,5,5,5,5,5,5,5,5,5,6,5,4,5,5,4,5,5,6,6,5,5,5,5,6,4,5,5,4,5,6,5,5,5,5,5,5,5,4,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,4,4,6,6,6,4,4,6,5,5,5,5,4,5,5,6,4,4,6,5,5,5,5,6,5,4,6,5,5,4,5,4,6,5,5,6,5,5,5,4,5,6,5,4,5,4,5,5,6,5,5,4,5,5,6,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,6,6,5,5,5,4,6,6,5,5,5,4,4,4,5,6,5,5,6,6,5,5,7,5,7,6,5,4,5,5,6,5,5,5,5,6,4,6,5,6,6,6,5,4,6,5,5,5,6,5,5,6,6,5,6,5,5,5,5,5,4,5,6,6,5,6,5,4,5,6,5,5,6,6,6,6,6,5,4,5,5,5,6,5,6,7,6,6,6,5,5,5,5,6,6,5,5,5,5,5,4,6,4,6,5,6,5,5,5,6,5,5,5,6,5,6,5,6,6,6,5,6,5,5,5,5,4,6,5,5,5,5,5,5,5,5,5,5,6,5
time,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:14,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:15,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:16,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17,08/03 00:17
dis_move,8,0,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,7,0,0,0,0,0,8,8,8,0,0,0,8,0,0,0,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,8,8,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,7,0,0,0,0,0,0,8,8,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0
