static_val,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,78,78,78,78,78,78,78
time,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:07,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09
dis_static,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
time,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:08,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09,08/09 17:09
dynamic_val,83,5,3,4,4,3,3,4,3,4,3,4,4,4,4,5,3,3,4,4,4,4,5,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,4,3,4,4,3,3,3,4,4,4,3,3,5,3,3,3,5,3,3,4,4,4,5,5,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,3,4,4,4,4,5,4,4,4,4,3,4,4,3,4,3,4,4,4,3,3,3,4,5,5,5,3,4,3,4,4,3,3,3,5,6,5,4,4,3,5,3,5,4,4,4,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,5,4,3,5,4,3,4,4,4,4,3,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,5,4,4,4,3,4,5,4,4,4,4,3,3,3,3,3,4,3,5,4,4,4,3,3,3,4,4,4,3,4,4,3,3,4,3,4,4,4,4,3,4,5,4,4,4,4,3,4,4,4,4,4,4,3,5,4,5,5,4,5,4,4,4,3,3,4,3,5,4,3,4,4,4,4,4,4,3,3,3,4,3,3,4,4,83,84,4,4,5,5,3,3,4,4,3,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,3,3,4,3,3,4,3,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,3,4,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,5,5,4,3,3,3,4,4,83,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,3,4,3,4,5,3,3,4,4,4,4,4,4,3,3,5,3,3,3,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,3,4,4,5,4,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,5,5,3,4,3,3,4,5,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,6,4,4,5,3,4,4,3,4,3,4,3,4,4,4,5,5,4,3,4,3,4,3,4,4,4,5,4,4,4,3,4,3,4,3,4,3,3,4,4,4,4,4,4,5,4,4,3,4,4,4,3,4,4,4,4,4,3,3,4,4,5,5,3,3,4,3,3,4,3,4,3,3,4,4,3,3,4,4,4,3,4,4,3,3,3,4,4,4,3,4,4,3,3,4,3,3,4,3,3,3,4,4,4,3,5,4,4,3,4,4,5,5,4,3,4,4,4,4,4,5,3,4,3,3,4,4,5,4,5,4,4,4,3,5,4,3,3,3,3,4,3,3,3,3,3,4,5
