static_val,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,64,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
time,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58
dis_static,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
time,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:55,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:56,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:57,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58,08/08 19:58
