static_val,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,78,78,78,78,78,78,78,78,78,78
time,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29
dis_static,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
time,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:26,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:27,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:28,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29,08/10 01:29
dynamic_val,221,227,224,218,138,175,204,211,214,205,205,225,182,198,98,134,238,238,243,250,157,240,245,245,214,226,232,235,69,216,216,193,243,250,250,80,250,244,250,243,243,171,230,198,128,128,244,240,160,247,247,243,209,216,250,188,250,178,242,250,184,243,243,189,250,193,171,250,250,239,243,236,250,160,250,250,199,219,180,238,167,197,197,199,87,86,216,216,211,116,184,199,194,247,245,87,128,234,199,228,228,92,248,194,187,165,204,216,246,246,80,220,208,190,116,246,232,232,224,93,237,218,220,220,249,199,157,117,189,208,214,214,52,237,237,169,238,216,147,147,250,243,235,243,228,236,233,233,187,98,159,159,250,215,239,144,219,219,241,185,197,199,74,250,224,224,211,151,151,114,202,236,215,148,244,244,250,100,196,250,250,123,101,248,192,235,237,240,243,62,62,148,210,169,198,198,242,208,211,211,146,222,196,221,152,243,232,226,224,196,196,111,245,231,239,139,211,165,179,158,147,220,211,175,161,234,234,209,220,250,250,114,114,190,224,224,179,147,66,248,233,233,208,122,121,178,240,240,195,186,155,194,244,243,209,241,249,177,244,244,159,118,192,250,219,219,228,147,113,205,83,202,179,73,73,217,223,232,194,243,173,181,249,213,91,197,244,244,168,241,202,181,181,245,239,249,249,242,242,140,236,250,250,92,248,248,207,196,196,241,232,240,249,85,186,204,215,199,191,250,92,143,185,234,226,226,250,250,124,229,226,250,250,224,190,191,191,192,226,226,122,250,201,207,146,146,241,186,244,199,221,250,111,128,194,239,229,198,224,209,250,208,220,181,244,221,138,164,169,207,211,196,207,250,98,194,194,250,250,250,125,156,206,203,170,59,244,247,250,61,85,249,210,181,241,249,104,230,220,90,250,250,239,188,169,209,250,250,225,236,211,211,197,197,230,250,113,176,171,171,99,217,217,223,230,115,250,249,167,167,195,187,110,139,233,182,231,174,241,162,98,98,229,208,209,225,129,217,237,237,230,158,206,206,238,238,212,172,92,213,204,205,149,233,199,241,210,227,77,89,165,165,209,155,227,250,245,250,227,228,244,244,243,243,211,200,140,140,248,240,191,202,209,139,185,246,246,232,159,192,204,99,200,172,237,218,156,156,138,213,227,144,237,236,171,194,200,247,120,232,211,208,164,231,250,136,170,245,245,83,237,189,189,200,212,212,233,83,197,59,126,139,200,246,133,153,188,199,209,203,103,184,178,153,249,248,221,81,244,249,249,186,202,176,110,226,200,134,250,162,245,250,221,191,198,93,88,210,178,178,197,197,222,235,238,249,249,206,178,217,74,248,191,89,250,210,200,158,161,250,245,226,246,246,178,221,93,246,214,219,250,250,250,250,250,172,167,140,235,232,250,198
