static_val,41,41,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,40,40,40,241,241,241,241,241,241,241,241,65,241,241,241,241,241,241,241,241,241,33,241,241,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,31,31,31,31
time,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48
dis_static,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
time,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:46,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:47,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48,08/08 15:48
dynamic_val,83,35,9,11,9,42,70,74,21,31,31,18,15,15,6,3,3,7,8,6,3,6,6,7,10,11,18,19,43,28,53,37,195,195,164,165,213,197,52,37,37,57,8,10,5,5,4,6,12,9,4,6,7,8,6,56,47,14,13,18,11,7,8,19,11,6,6,8,7,4,3,3,4,4,3,2,3,3,2,2,2,3,3,3,2,2,3,3,3,3,3,3,4,5,4,4,5,7,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,2,3,4,4,5,6,3,4,5,3,4,7,4,11,9,20,12,14,11,15,15,15,12,13,10,4,4,9,9,5,3,3,3,3,6,9,7,8,8,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,5,5,2,2,3,3,3,3,3,3,3,3,3,4,2,3,2,3,3,4,3,2,2,3,4,3,3,2,3,2,3,3,3,2,5,4,2,3,3,7,5,5,3,3,3,4,2,3,3,4,2,3,2,2,3,3,3,3,3,4,4,2,3,3,2,6,4,3,3,3,4,2,2,2,3,3,3,7,5,3,3,3,2,2,3,2,2,3,3,2,3,8,8,3,3,2,3,3,2,2,4,4,2,3,4,6,8,4,3,7,5,5,84,3,3,2,2,2,2,2,2,3,2,2,33,4,2,2,3,3,3,3,4,4,83,3,3,7,6,5,7,9,9,3,4,4,4,5,3,4,4,3,3,4,2,2,3,4,3,3,2,2,2,3,4,4,2,5,4,3,2,3,5,4,4,5,4,4,3,3,3,3,3,3,3,4,4,3,83,3,4,3,4,4,3,3,5,2,3,3,3,7,7,4,4,9,6,4,5,5,8,6,8,8,5,5,8,12,8,3,3,2,2,3,5,12,11,14,16,5,13,19,10,4,3,3,3,4,4,3,3,3,2,3,3,3,4,3,3,11,11,7,4,3,4,3,3,2,7,7,4,3,3,3,3,2,2,3,2,3,3,3,4,3,3,3,3,3,3,3,4,3,3,6,4,4,3,3,3,4,4,3,5,3,4,3,3,3,3,2,3,3,2,3,3,5,10,10,13,13,12,7,6,17,8,8,6,5,3,3,2,3,2,2,7,12,11,10,8,4,4,5,12,12,4,6,5,4,2,4,4,3,3,6,3,4,4,3,7,27,27,15,11,8,3,10,11,3,85,7,4,6,8,4,3,4,4,8,8,3,3,3,4,5,8,6,8,13,9,4,5,6,5,8,7,7,5,5,6,14,4,6,9,9,15,15,11,13,12,6,5,5,4,5,6,6,8,8,3,4,3,5,8,5,7,8,3,2,2,4,5,4,4,2,4,3,3,3,3,2,2,3,3,5,9,9,5,5,3,4,5,8,5,9,5,4,5,9,6,4,13,20,8
