heart_rate,75,75,75,76,76,79,79,82,82,85,85,85,85,85,85,85,85,82,82,79,79,76,76,76,76,76,76,76,76,76,76,76,79,82,82,79,77,77,77,77,77,77,75,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,71,71,68,68
time, , , , , , , , , , , , ,07/15/2023 20:28:05, , , , , , , , , , , , , ,07/15/2023 20:28:26, , , , , , , , ,07/15/2023 20:28:47, , , , , , , , , ,07/15/2023 20:29:08, , , , , , , , , , ,07/15/2023 20:29:29, , , , , , , , , , , ,07/15/2023 20:29:50, , , , , , , , , ,07/15/2023 20:30:11, , , , , , , , , , , ,07/15/2023 20:30:32
breath_rate,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,13,13,12,12,12,12,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,13,13,15,15,17,17,18,18,19,19,20,20,2,2,21,21,21,21,1,1,20,20,19,19,19,19,18,18,17,17,17,17,16,16,16,16
time, , , , , , , , , , ,07/15/2023 20:28:05, , , , , , , , , , , ,07/15/2023 20:28:26, , , , , , , , , , ,07/15/2023 20:28:47, , , , , , , , , ,07/15/2023 20:29:08, , , , , , , , , , , , , ,07/15/2023 20:29:29, , , , , , , , , , , , , ,07/15/2023 20:29:50, , , , , , , , , , , , , , , , , ,07/15/2023 20:30:11, , , , , , , , , , , , , ,07/15/2023 20:30:32
bodysign_val,25,12,76,34,14,16,9,3,53,11,8,15,100,33,24,32,22,17,16,14,9,9,20,10,27,43,19,100,16,25,13,19,35,18,9,9,37,34,5,11,67,25,8,6,18,11,18,11,21,35,22,26,12,10,10,13,16,34,28,100,12,15,100,54,100,26,100,15,12,13,8,13,5,22,60,21,10,21,30,11,20,12,29,6,8,13,8,6,12,5,13,8,8,3,3,14,9,32,14,9,6,9,4,6,6,7,2,9,3,13,2,4,4,7,4,10,12,23,18,5,19,25,8,23,6,5,2,7,12,4,5,4,6,4,14,5,10,28,23,13,4,19,9,6,4,8,15,6,4,6,4,11,100,73,21,17
time, , , , , , , , , , , , , , , , , , ,07/15/2023 20:28:05, , , , , , , , , , , , , , , , , , ,07/15/2023 20:28:26, , , , , , , , , , , , , , , , , ,07/15/2023 20:28:47, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:29:08, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:29:29, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:29:50, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:30:11, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:30:32
distance,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
time, , , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:28:05, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:28:26, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:28:47, , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:29:08, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:29:29, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:29:50, , , , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:30:11, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:30:32
