heart_rate,72,72,70,70,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,63,63,65,65,68,68,71,71,74,74,74,74,74,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,75,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,76,76,79,79,82,82,82,82,82,82,81,81,81,81,81,81,81,80,80,77,77,76,76,76,75,75,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,75,75,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,76,76,76,76,78,78,79,79,79,79,76,76,71,71,71,71,72,72,75,75,78,78,79,79,78,78,75,75,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,73,73,70,70,70,70,73,73,74,74,74,74,74,74,74,74,74,74
time,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34
breath_rate,18,18,18,18,17,17,16,16,15,15,16,16,16,16,17,17,17,17,16,16,15,15,14,14,14,14,13,13,15,15,15,15,14,14,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,14,14,15,15,15,15,15,15,17,18,18,19,19,19,19,18,18,17,16,16,16,16,16,16,15,15,15,15,17,17,16,16,15,15,15,15,14,14,14,14,15,15,14,14,14,14,15,15,15,15,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,20,20,20,20,20,20,2,2,21,21,21,21,21,21,20,1,19,19,18,18,17,17,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,15,15,16,16,18,18,19,19,20,20,2,2,1,1,20,20,20,20,2,2,21,21,21,21,22,22,21,21,1,1,20,20,19,19,19,19,16,16,16,16,15,15,15,15,15,15,14,14,14,14,15,15,15,15,15,15,16,16,15,15,15,15,16,16,17,17,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,1,1,19,18,17,16,16,16,16,16,16
time,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34
bodysign_val,23,10,42,26,3,9,4,19,19,10,11,10,2,18,12,14,15,3,9,11,23,10,5,8,11,5,1,1,3,5,4,1,1,19,45,19,34,11,24,38,19,14,13,10,10,4,2,3,1,5,10,4,3,2,6,1,1,3,2,1,1,3,1,3,2,3,3,2,1,3,5,1,2,4,2,1,2,2,4,8,13,10,3,3,2,6,1,4,3,3,3,9,51,11,4,6,12,3,5,5,22,5,42,20,19,9,27,4,8,12,4,14,4,13,7,8,6,10,11,4,24,8,7,7,4,4,30,41,10,4,7,3,7,5,4,11,15,5,10,75,18,14,13,5,7,5,18,11,16,6,27,6,17,9,9,14,2,6,3,31,32,100,21,23,7,3,3,4,1,2,5,1,5,3,5,2,4,3,4,2,4,2,4,3,4,2,4,5,5,3,1,4,16,7,11,12,15,8,4,7,12,6,3,22,20,10,9,6,12,6,3,2,3,1,9,4,4,7,5,3,12,3,3,8,6,7,6,3,5,6,27,18,13,5,7,2,4,3,3,3,3,1,4,1,6,1,1,3,1,5,1,4,1,1,4,3,6,9,4,2,4,2,3,6,2,2,4,2,1,1,4,1,2,3,1,1,5,3,7,9,4,8,2,9,8,2,8,39,19,5,6,5,14,9,2,1,100,9,39,58,43,5,2,1,1,5,21,2,8,7,8,3,2,10,10,16,10,3,8,3,7,6,6,12,11,6,5,7,71,11,10,5,2,3,2,3,2,3,1,1,1,1,2,1,2,3,1,2,2,1,2,4,2,2,4,3,1,2,3,4,6,1,3,3,32,20,3,4,2,6,4,4,4,9,4,9,3,1,1,3,47,43,100,31,14,55,49,41,30,26,10,2,9,4,22,15,41,21,28,20,4,4
time,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:27,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:28,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:29,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:30,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:31,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:32,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:33,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34,07/15 22:34
distance,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,79,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,78,78,78,78,78,78,78,78,78,78,78,78,78,78,72,72,72,72,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,66,66,66,66,66,66,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,42,42,42,42,42,42,42,42,42
