heart_rate,67,67,70,70,74,74,77,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,79,73,73,70,70,67,67,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,64,64,67,67,66,67,67,70,70,71,69,69,66,65,65,65,65,65,65,65,68,68,74,79,79,79,73,73,70,70,67,67,66,70,70,73,73,74,74,71,71,68,68,65,65,65,65,65,65,64,64,63,63,63,63,63,63,66,66,69,69,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,73,73,79,79,82,85,80,77,77,74,74,71,71,71,71,68,68,66,66,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,65,65,68,68,71,71,74,74,74,74,73,73,72,72,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,73,71,68,71,74,74,74,71,68,68,66,66,69,69,72,72,75,75,75
time, , , , , , , , , , , ,07/15/2023 20:20:46, , , , , , , , , , , , ,07/15/2023 20:21:07, , , , , , , , , , , , , ,07/15/2023 20:21:28, , , , , , , , , , , , ,07/15/2023 20:21:49, , , , , , , , , , , , , ,07/15/2023 20:22:09, , , , , , , , , , , , ,07/15/2023 20:22:30, , , , , , , , , , ,07/15/2023 20:22:51, , , , , , , , , , , ,07/15/2023 20:23:12, , , , , , , , , , , , ,07/15/2023 20:23:33, , , , , , , , , , , , , ,07/15/2023 20:23:54, , , , , , , , , , , , , ,07/15/2023 20:24:15, , , , , , , , , , , , , ,07/15/2023 20:24:36, , , , , , , , , , ,07/15/2023 20:24:57, , , , , , , , , , , ,07/15/2023 20:25:18, , , , , , , , , , , , , ,07/15/2023 20:25:39, , , , , , , , , , , , , ,07/15/2023 20:26:00, , , , , , , , , , , , , ,07/15/2023 20:26:21, , , , , , , , , , , , , ,07/15/2023 20:26:42, , , , , , , , , , , , , ,07/15/2023 20:27:03, , , , , , , , ,07/15/2023 20:27:24, , , , , , , , , , , ,07/15/2023 20:27:44
breath_rate,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,14,14,16,16,17,17,18,18,19,19,18,18,17,17,16,16,15,15,15,15,14,14,14,14,14,13,13,13,13,13,13,12,12,12,12,12,12,11,11,12,12,11,11,11,11,11,11,12,12,13,13,13,14,14,15,15,16,16,18,18,18,19,19,18,17,17,16,15,15,17,17,17,17,15,15,14,14,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,14,14,15,15,15,15,14,14,13,13,13,13,13,12,12,12,12,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,12,12,12,13,13,12,12,11,11,161,11,11,11,11,11,11,11,11,11,11,12,12,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,12,12,12,11,11,12,12,11,11,11,11,12,12,13,13,14,14,15,15,15,15,15,17,17,19,19,20,20,20,20,18,17,17,16,14,14,14,15,15,14,14,13,13,12,12
time, , , , , , , , , , , , , ,07/15/2023 20:20:46, , , , , , , , , , , , , ,07/15/2023 20:21:07, , , , , , , , , , , , , ,07/15/2023 20:21:28, , , , , , , , , , , , , ,07/15/2023 20:21:49, , , , , , , , , , , , , , ,07/15/2023 20:22:09, , , , , , , , , , , , , ,07/15/2023 20:22:30, , , , , , , , , , , , ,07/15/2023 20:22:51, , , , , , , , , , ,07/15/2023 20:23:12, , , , , , , , , , , , , ,07/15/2023 20:23:33, , , , , , , , , , , , , ,07/15/2023 20:23:54, , , , , , , , , , , , ,07/15/2023 20:24:15, , , , , , , , , , , ,07/15/2023 20:24:36, , , , , , , , ,07/15/2023 20:24:57, , , , , , , , , ,07/15/2023 20:25:18, , , , , , , , , , , , ,07/15/2023 20:25:39, , , , , , , , , , , , ,07/15/2023 20:26:00, , , , , , , , , , , , ,07/15/2023 20:26:21, , , , , , , , , , , ,07/15/2023 20:26:42, , , , , , , , , , ,07/15/2023 20:27:03, , , , , , , , , ,07/15/2023 20:27:24, , , , , , , , , , ,07/15/2023 20:27:44
bodysign_val,2,5,3,4,2,1,6,9,3,10,5,6,12,13,1,8,3,10,2,5,8,7,6,4,5,5,5,9,4,10,1,4,2,3,7,13,3,6,6,2,5,5,20,6,4,9,33,11,11,6,5,18,4,1,19,46,17,9,100,29,20,38,41,100,55,31,46,100,15,11,31,24,22,100,17,16,30,24,16,16,24,60,32,33,31,35,31,21,37,13,34,24,16,13,23,13,21,14,13,14,6,27,34,37,84,100,58,87,24,15,27,32,13,17,13,3,4,19,13,30,62,38,35,23,17,28,21,18,7,56,26,19,27,23,26,18,30,19,12,10,15,90,41,24,25,4,16,59,32,25,32,3,13,6,6,7,7,5,21,10,14,51,16,6,17,9,59,17,12,13,77,43,54,46,10,5,53,10,11,36,23,44,41,18,21,37,44,26,12,4,39,12,6,33,7,7,24,36,2,13,80,49,23,20,7,24,15,62,6,11,3,5,6,4,16,52,24,6,6,11,10,17,10,5,13,7,10,15,5,7,5,8,28,9,27,6,55,7,54,31,41,33,68,7,30,4,14,24,4,19,15,30,10,11,32,15,37,86,33,38,16,30,23,28,20,15,10,8,23,6,23,16,7,20,7,20,22,35,23,78,78,78,78,100,46,57,17,38,15,15,10,31,10,47,50,22,25,32,32,9,13,65,29,100,34,37,21,67,42,100,14,7,29,14,13,100,24,100,31,29,21,13,51,48,58,23,86,64,24,30,18,11,27,32,50,61,37,66,23,45,32,38,16,7,5,7,4,3,8,23,100,7,11,6,12,5,19,5,7,12,6,2,42,27,46,7,70,23,12,5,29,9,5,20,8,5,5,6,11,12,43,23,27,25,12,39,15,65,12,19,22,90,70,27,42,20,44,62,7,29,12,22,45,44,2,45,10,7,4,19,15,16,9,20,14,20,4
time, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:20:46, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:21:07, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:21:28, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:21:49, , , , , , , , , , , , , , , , , , ,07/15/2023 20:22:09, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:22:30, , , , , , , , , , , , , , , , , , ,07/15/2023 20:22:51, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:23:12, , , , , , , , , , , , , , , , , , ,07/15/2023 20:23:33, , , , , , , , , , , , , , , , , , ,07/15/2023 20:23:54, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:24:15, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:24:36, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:24:57, , , , , , , , , , , , , , , , , ,07/15/2023 20:25:18, , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:25:39, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:26:00, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:26:21, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:26:42, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:27:03, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:27:24, , , , , , , , , , , , , , , , , , , ,07/15/2023 20:27:44
distance,54,54,54,54,54,54,54,54,90,90,90,90,54,54,54,54,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,32852,32852,32852,32852,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,67,67,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
time, , , , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:20:46, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:21:07, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:21:28, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:21:49, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:22:09, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:22:30, , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:22:51, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:23:12, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:23:33, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:23:54, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:24:15, , , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:24:36, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:24:57, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:25:18, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:25:39, , , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:26:00, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:26:21, , , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:26:42, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:27:03, , , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:27:24, , , , , , , , , , , , , , , , , , , , , , , , ,07/15/2023 20:27:44
